date,Open_Price,High_Price,Low_Price,Volume,Close_Price
05/24/2002,112,112,104.3,10625,106.7
05/27/2002,105.9,106.65,105.05,20233,105.45
05/28/2002,105,105.1,103.9,10697,103.95
05/29/2002,103.5,104.7,103.15,15470,104.7
05/30/2002,104.75,105.1,103.1,12636,103.25
05/31/2002,103.5,103.5,102,19660,103.05
06-03-2002,103.95,104.5,103.75,10295,104.15
06-04-2002,104.9,104.9,104.15,10167,104.75
06-05-2002,104.65,106.55,104.65,17355,106.25
06-06-2002,107.5,107.5,105.5,13263,106.5
06-07-2002,105,105.5,104.5,11648,104.55
06-10-2002,106,107.25,105,10099,106.1
06-11-2002,108,109.5,108,45885,109.25
06-12-2002,109.95,109.95,108.3,17196,108.5
06/13/2002,109.9,109.9,108,10365,108.45
06/14/2002,108.8,108.8,107.8,10205,108
06/17/2002,108.7,109.45,108.6,9625,109.05
06/18/2002,109,109.9,107.6,10500,107.8
06/19/2002,107.8,107.8,106,12516,106.4
06/20/2002,105.85,107,105.85,10260,106.8
06/21/2002,106.6,106.8,106,10270,106.1
06/24/2002,106,106.3,105.25,9248,106
06/25/2002,105.9,105.9,105.1,11218,105.15
06/26/2002,105,105.7,104.7,9420,104.75
06/27/2002,104.75,105.5,104.6,9800,104.7
06/28/2002,105.95,105.95,105.2,11565,105.85
07-01-2002,106.2,107.2,106,10165,106.65
07-02-2002,109.5,109.5,106.1,8917,107.2
07-03-2002,106.25,108.25,106.25,9910,107.5
07-04-2002,107.25,107.95,107.15,11446,107.15
07-05-2002,107.2,107.65,106.15,9908,107.5
07-08-2002,107.65,109.25,107.65,9153,108.8
07-09-2002,109.95,109.95,107.5,10495,108.2
07-10-2002,108.05,108.25,107.1,9550,107.3
07-11-2002,106.35,107.05,105.8,9880,106.05
07-12-2002,108.85,108.85,105.85,9487,106.1
07/15/2002,105.5,105.55,104.75,10619,105
07/16/2002,105.05,105.85,104.5,9111,104.75
07/17/2002,104,104,103.25,10169,103.25
07/18/2002,104,104.45,103.8,10290,104.4
07/19/2002,104,104.35,103.5,9938,103.55
07/22/2002,103.5,103.5,102.1,10453,102.25
07/23/2002,101,104.95,101,12173,102.4
07/24/2002,102.5,102.5,100.75,13811,101.95
07/25/2002,101.9,102.25,101.25,10881,101.3
07/26/2002,104.95,104.95,98.25,16520,98.55
07/29/2002,98.25,98.5,97,9422,97.8
07/30/2002,97.8,100.95,96.85,11287,97.35
07/31/2002,96,97.3,95.65,10024,96.95
08-01-2002,97,98.05,96.65,11681,97.25
08-02-2002,95.75,96.55,95.7,17542,96.05
08-05-2002,96.75,97.1,96.4,11879,96.65
08-06-2002,96.75,97.95,96.4,9711,97.8
08-07-2002,97.7,99,97.65,9602,98.45
08-08-2002,96.9,97.95,96.5,9776,96.55
08-09-2002,96.5,97.5,95.8,9470,97.25
08-12-2002,97.75,98.4,97.5,9823,98.2
08/13/2002,98.2,98.95,98.2,9192,98.5
08/14/2002,99,99,97.5,11999,98.2
08/16/2002,97.8,99.15,97.8,9011,98.5
08/19/2002,99.6,99.9,98.95,10242,99.85
08/20/2002,99.05,100.1,99.05,11250,100
08/21/2002,99.8,100.9,99.65,11188,100.35
08/22/2002,100.9,100.9,99.45,13911,100.45
08/23/2002,99.8,100.8,99.45,9595,100.75
08/26/2002,100.75,101.5,100.2,12692,101.3
08/27/2002,101,101.75,100,17463,100.25
08/28/2002,99.95,100,99.25,9890,99.6
08/29/2002,99.5,101,99.3,14451,100.05
08/30/2002,99.75,102.15,99.6,14265,101.85
09-02-2002,102.9,103.85,102.35,16587,102.55
09-03-2002,104,104,101,10740,101.25
09-04-2002,100.8,102.15,100.8,10930,101.95
09-05-2002,102.2,102.6,101.5,9892,102.35
09-06-2002,101.05,101.9,100.5,9491,100.85
09-09-2002,100,101.6,99.75,13923,100.45
09-11-2002,101,102,100.75,9582,101.3
09-12-2002,100.75,101.85,100.75,9672,101.8
09/13/2002,101.25,101.25,100.05,9691,100.15
09/16/2002,100.05,100.6,99.85,9156,100.4
09/17/2002,100,100.6,99.9,9285,100.45
09/18/2002,100,100.05,99.05,9785,99.6
09/19/2002,99.45,99.45,98,11550,98.3
09/20/2002,97.55,98.75,97.55,10396,98.6
09/23/2002,98.25,98.55,97.8,9293,98.05
09/24/2002,98.2,98.2,97.3,9103,97.9
09/25/2002,98.1,98.25,97.3,9527,97.7
09/26/2002,97.6,98.9,97.6,13121,98.15
09/27/2002,97.55,98.9,97.55,9102,98.8
09/30/2002,98.45,98.45,97.25,10706,97.5
10-01-2002,97.6,97.6,96.1,10229,96.4
10-03-2002,96,96.95,95.8,9250,96.35
10-04-2002,96.2,96.6,95.55,9898,95.9
10-07-2002,96,96.9,96,9216,96.9
10-08-2002,96.7,97.75,96.7,8643,97.4
10-09-2002,97.75,98,96.6,9642,96.7
10-10-2002,96.8,97,95.75,11860,96.85
10-11-2002,98.45,98.65,97.65,22773,98.55
10/14/2002,98.65,98.8,97.9,10890,98.3
10/16/2002,99.1,101,98.6,21940,98.8
10/17/2002,98.8,98.95,98.1,13345,98.95
10/18/2002,100.9,100.9,98.1,18830,98.2
10/21/2002,101,101,98.05,23561,98.05
10/22/2002,94,99,94,19006,97.75
10/23/2002,97.7,97.75,97,12710,97.2
10/24/2002,97,97.35,96.25,10755,96.4
10/25/2002,96.5,96.5,94.75,16532,94.9
10/28/2002,95.9,95.9,93.85,15903,94.05
10/29/2002,94.9,95.45,94.3,10470,95.3
10/30/2002,95.3,95.8,95.1,10405,95.45
10/31/2002,95.7,96.5,95.45,9552,96.45
11-01-2002,96.9,96.9,96.1,18100,96.55
11-04-2002,97.6,98,97.25,17843,97.75
11-05-2002,86,97.85,86,9600,97.7
11-07-2002,97.55,98.45,90,22450,97.7
11-08-2002,97.5,97.7,97.25,15383,97.35
11-11-2002,97.55,97.55,96.65,10756,97.05
11-12-2002,96.6,97.8,96.6,16688,97.6
11/13/2002,95,97.85,95,50780,97.55
11/14/2002,97.85,98.8,97.6,23017,98.55
11/15/2002,99.1,100.6,99.1,14760,100.6
11/18/2002,105,106,100.65,28968,101.05
11/20/2002,103.5,103.5,98.25,21532,101.55
11/21/2002,102.5,102.9,102,16228,102.3
11/22/2002,94,110,94,34900,103.25
11/25/2002,103.85,104.2,103.35,14679,103.75
11/26/2002,105,105.5,104.3,14721,105.15
11/27/2002,107,107,103.55,10415,103.75
11/28/2002,107,108,103.25,20860,105.5
11/29/2002,104.75,106.5,100,22131,106.45
12-02-2002,103.25,108.25,103.25,16431,107.85
12-03-2002,105,108.65,105,44148,106.95
12-04-2002,105.9,106.65,105.2,15174,105.55
12-05-2002,106.45,106.75,106,15001,106.5
12-06-2002,105.3,109,104,34974,108.45
12-09-2002,109.25,110,107,11560,107.15
12-10-2002,107,108.2,105.2,12869,107.5
12-11-2002,108.95,108.95,107.25,17441,108.3
12-12-2002,108.5,109.25,107.8,17074,109.15
12/13/2002,108.6,110.5,108.6,18265,110.45
12/16/2002,109.8,110.75,109,16002,109.05
12/17/2002,108.8,109,108,12851,108.3
12/18/2002,108.6,109.55,108.6,14175,108.95
12/19/2002,108.55,109.2,108.35,11761,108.65
12/20/2002,109.45,109.6,108.55,10227,109.6
12/23/2002,109.5,110,108.5,8640,108.8
12/24/2002,105.75,110,105.75,13425,110
12/26/2002,106.5,111.35,106.5,12823,110.95
12/27/2002,109.05,111.55,109.05,10276,111.15
12/30/2002,110,111,110,9916,110.7
12/31/2002,109.1,111.4,109.1,11042,111.1
01-01-2003,111.7,111.7,110.7,15336,111.45
01-02-2003,112,112,110.2,6985,110.55
01-03-2003,110.35,111.8,110.1,25694,110.25
01-06-2003,110.3,110.65,109.05,9257,109.95
01-07-2003,109.05,110.95,106,12605,110
01-08-2003,107.75,115.9,107.75,23206,110.55
01-09-2003,107.55,111.5,107.25,25351,111.35
01-10-2003,111.8,111.8,109.6,19532,109.6
01/13/2003,108.75,109.4,108.75,24001,109.2
01/14/2003,110.4,110.4,109.05,12482,109.75
01/15/2003,109.1,110.4,109.1,18443,109.75
01/16/2003,109.7,110.6,109.7,16307,110.3
01/17/2003,110,110.5,109.65,15334,110.2
01/20/2003,109.8,110,108.9,11545,109.15
01/21/2003,109.5,109.5,108.8,13165,109.35
01/22/2003,108.5,109.85,108.5,15333,109.7
01/23/2003,108.1,109.5,108.1,13572,108.5
01/24/2003,110.8,110.8,107.1,15376,107.2
01/27/2003,106.5,106.5,105.1,17100,105.45
01/28/2003,108.9,108.9,104.2,21605,106.15
01/29/2003,106.5,107.8,105.1,26862,105.4
01/30/2003,106.9,107.5,102.4,30154,105.05
01/31/2003,106.7,106.7,104.25,21173,105.7
02-03-2003,107.75,107.75,106.1,12656,107
02-04-2003,107.55,107.55,106.55,15890,106.9
02-05-2003,106.5,106.95,105.55,10942,106.3
02-06-2003,108.9,108.9,106.35,17021,107.5
02-07-2003,107.2,107.85,106.9,8692,107.05
02-10-2003,106.9,106.95,106,16597,106.2
02-11-2003,106.95,107.1,106.05,17973,106.5
02-12-2003,107.9,107.9,105.55,10457,105.85
02/14/2003,105.9,106.1,105.05,7992,105.1
02/17/2003,103.1,107.95,103.1,34687,107.75
02/18/2003,108,110.9,107.4,12564,107.55
02/19/2003,108,108,107,13048,107.4
02/20/2003,108,108,106.5,9562,107.15
02/21/2003,109.9,109.9,106.8,13936,107.35
02/24/2003,109.9,109.9,107.5,8572,107.9
02/25/2003,108.9,108.9,106,13599,106.5
02/26/2003,107.9,107.9,105.5,11200,105.6
02/27/2003,105.4,106.5,105.35,11054,105.8
02/28/2003,109.9,109.9,106.05,40749,107.25
03-03-2003,107.25,107.9,106.3,14791,106.45
03-04-2003,104.2,106.25,104.2,10083,105.25
03-05-2003,104.5,105.15,103.55,12414,104.8
03-06-2003,107,107,103.65,12657,104.05
03-07-2003,104.75,104.75,102.2,10208,102.35
03-10-2003,103,103,101.5,14437,101.5
03-11-2003,102.35,103.35,100.8,12292,102.25
03-12-2003,102.1,103.9,101.15,6075,101.5
03/13/2003,102.5,102.5,100.25,13184,100.85
03/17/2003,100.9,100.9,99.3,14788,100.35
03/19/2003,101,103,99.1,13052,101.05
03/20/2003,101,103.5,101,6382,103.35
03/21/2003,103,104.2,103,6357,104.05
03/22/2003,104.2,104.85,104,2500,104.65
03/24/2003,104.85,104.85,101.9,6806,102
03/25/2003,101.95,102.1,101,7069,102
03/26/2003,103.4,103.4,101.8,23505,102
03/27/2003,102,102,101,1976,101.45
03/28/2003,101.25,101.25,100,7558,101
03/31/2003,99.5,101.95,98.5,11230,98.65
04-01-2003,100.5,100.95,98.3,2869,99.1
04-02-2003,100,100.85,99.5,1334,100.65
04-03-2003,103.5,103.5,100.5,345,101.55
04-04-2003,100.5,103,100.5,5986,102.25
04-07-2003,103,103.5,102.3,4586,103.25
04-08-2003,103,103.75,101.7,1772,103.2
04-09-2003,104.8,104.8,101.25,3319,102.55
04-10-2003,101,101,97.15,25600,98.25
04-11-2003,98.5,99,95,58316,96.4
04/15/2003,98,98,95.65,13232,96.55
04/16/2003,98,98,96.5,8547,97.1
04/17/2003,97,97,94.8,15671,95.15
04/21/2003,96,97,95.3,8924,96.3
04/22/2003,98.9,98.9,94.2,8659,95.45
04/23/2003,95.8,96,94.15,5673,94.8
04/24/2003,98,98,94.5,7338,95.15
04/25/2003,95,95,93.5,37733,93.75
04/28/2003,94,94.5,93.35,20832,94.25
04/29/2003,95.4,95.4,94.55,2953,94.55
04/30/2003,94.85,94.85,94.05,17629,94.45
05-02-2003,94.5,95.45,94.5,6439,95.45
05-05-2003,95.5,95.75,95.4,16485,95.5
05-06-2003,95.55,96.2,95.4,7685,95.75
05-07-2003,96,96,95.55,3472,95.55
05-08-2003,95.55,95.85,94.25,2838,94.6
05-09-2003,94.9,94.9,94,5284,94.2
05-12-2003,95.5,95.5,94.2,2756,94.4
05/13/2003,95.15,95.4,94.8,9621,94.8
05/14/2003,96.45,96.45,95.3,16276,95.6
05/15/2003,95.95,96.6,95.95,3963,96.45
05/16/2003,97.95,98.2,96,8432,97.55
05/19/2003,97.5,98.15,96.5,5988,96.9
05/20/2003,97.25,97.6,96.9,17225,97.5
05/21/2003,98,98.4,96.6,5943,96.7
05/22/2003,96.8,97,96.4,12582,96.65
05/23/2003,98,98,96.75,2057,97
05/26/2003,97.3,99.4,97.3,5025,99.1
05/27/2003,99.3,99.3,98.1,4150,98.15
05/28/2003,97.75,99.5,97.75,6269,99.05
05/29/2003,100,100.35,99.5,16961,100
05/30/2003,100.45,101.5,99.8,16511,100
06-02-2003,101.45,102.45,101,7885,101.05
06-03-2003,101,101.7,100.9,1400,101.45
06-04-2003,101.5,102.95,101.25,2883,102.4
06-05-2003,102.5,104.25,102.5,13433,103.45
06-06-2003,104.8,105.25,103.75,13329,104.95
06-09-2003,104.8,105.25,104.75,3400,105
06-10-2003,105,106,104.5,9469,104.85
06-11-2003,105,105.5,104.5,1811,105.05
06-12-2003,105.2,105.6,104.75,2260,105.4
06/13/2003,104.5,106.7,104.5,11188,106.2
06/16/2003,105.5,106.7,105.25,2107,106.1
06/17/2003,106.25,108.7,106.25,9227,108.45
06/18/2003,110.25,110.5,108,9548,109.05
06/19/2003,109.5,110.2,109,10497,109.5
06/20/2003,109.5,111.2,109.5,14380,110.3
06/23/2003,110.8,111.45,109.75,8227,110.1
06/24/2003,110,111,109.35,3685,110.55
06/25/2003,110,112.5,109.5,5844,111.95
06/26/2003,112.9,112.9,111.25,8895,111.75
06/27/2003,111.55,113.25,110.75,12326,113.15
06/30/2003,113,115,112.75,6697,114.35
07-01-2003,114,114.8,112.75,5231,113.05
07-02-2003,113,115.7,113,3021,114.75
07-03-2003,115,116,113.75,4605,114
07-04-2003,115,115.7,113.8,1271,114.8
07-07-2003,114,116,114,3099,115.95
07-08-2003,115,116.85,115,3383,116.4
07-09-2003,116,116,114.5,1322,116
07-10-2003,116,118.75,116,6093,117.9
07-11-2003,117.25,118.5,116.5,7121,116.9
07/14/2003,117,118.75,117,1336,118.6
07/15/2003,118,118,115.75,2987,116
07/16/2003,116,118.5,116,4295,118.5
07/17/2003,118.9,119.2,117.5,7990,117.53
07/18/2003,115,116.5,114,5223,115.02
07/21/2003,115.5,115.5,112.3,6321,113.45
07/22/2003,112.3,113.3,112,4730,112.49
07/23/2003,115.45,115.45,113,2938,113.74
07/24/2003,114.45,115.95,113.75,5601,115.2
07/25/2003,116.25,117.85,115.75,1673,117.25
07/28/2003,117.25,119.9,117.25,5911,119.62
07/29/2003,118,118.95,117.3,836,118.5
07/30/2003,118.5,120,118.1,2142,120
07/31/2003,120,121.75,120,2763,120
08-01-2003,119.39,120.95,119,5308,120.74
08-04-2003,121.9,122.8,121,851,122.46
08-05-2003,123,123,120,2416,120.74
08-06-2003,120.25,120.25,119.95,1043,119.95
08-07-2003,119.1,122.5,119,649,121.84
08-08-2003,122.5,125.5,122.1,3115,125.26
08-11-2003,125.1,126,123.5,6244,125.72
08-12-2003,126,127,124.05,22015,124.05
08/13/2003,125,127,124.8,14414,125.95
08/14/2003,126.5,128,126,1124,126.95
08/18/2003,127.5,129.99,127.5,19112,128.6
08/19/2003,130,130.9,129.8,5164,130.9
08/20/2003,129.25,129.9,128.5,7169,128.97
08/21/2003,129.5,130.5,129,3584,129.78
08/22/2003,131,132,129.6,9089,131.13
08/25/2003,132,132.25,127,6012,128.06
08/26/2003,127.2,132.75,127.1,5842,131.69
08/27/2003,133.85,135.9,132.75,9468,133.15
08/28/2003,132,134.6,132,1936,133
08/29/2003,133,137,133,2187,136
09-01-2003,139,139,135.75,3179,136.95
09-02-2003,137.1,137.8,136.5,1006,136.65
09-03-2003,136.2,139.45,134,7271,134.9
09-04-2003,132.8,138,132.8,1731,137
09-05-2003,138.75,139.7,138,6811,139.14
09-08-2003,140.75,142.4,140.75,4019,141.6
09-09-2003,143.5,149,141,17651,141.13
09-10-2003,138.05,141.5,138,4224,140.57
09-11-2003,141.75,141.8,140.5,313,140.5
09-12-2003,140.5,141.75,137,2251,138.07
09/15/2003,137,137,132.5,8305,133.03
09/16/2003,132.6,138.5,130.2,7157,137.76
09/17/2003,138,138,134.75,19790,135.32
09/18/2003,132.5,137,130.5,3360,131.19
09/19/2003,131.36,132.84,129.25,1910,131.51
09/22/2003,133,136,130,5580,130.47
09/23/2003,129.05,132.5,129.05,795,131.8
09/24/2003,130.5,136.2,129.2,4958,135.41
09/25/2003,136,136.9,134.2,2898,134.72
09/26/2003,136.25,138.1,135.5,8396,137.71
09/29/2003,138.5,139.8,138.5,816,139.1
09/30/2003,138.5,142.35,138.5,3235,142.1
10-01-2003,142.1,143.33,140.3,3009,142.71
10-03-2003,143,145.5,143,5443,144.87
10-06-2003,148,148,146.3,5944,147.14
10-07-2003,149,149.7,148.3,1232,148.44
10-08-2003,150,151.57,147,5366,147.95
10-09-2003,148.5,151,148.5,3987,149.8
10-10-2003,152.5,153.2,151.5,6666,152.45
10/13/2003,153.4,155.5,153,3436,155.26
10/14/2003,155,155.05,152,6871,153.51
10/15/2003,152,154,150.26,4533,153.06
10/16/2003,155,155.15,154,697,154.13
10/17/2003,155,158,154.02,19136,157.48
10/20/2003,159.9,159.9,155.26,2551,157.18
10/21/2003,155.99,156,153.05,1531,154.54
10/22/2003,152.5,152.5,149,3076,149.38
10/23/2003,150.6,151,145.5,4453,147.95
10/24/2003,147.1,151,145,12892,150.05
10/25/2003,154.5,154.5,151,3672,152.68
10/27/2003,151.5,151.55,148.05,8640,149.58
10/28/2003,149,149.5,149,2188,149
10/29/2003,150,151.95,148.95,376,151.44
10/30/2003,152,153,152,1540,152.14
10/31/2003,153,154.88,152.53,510,153.99
11-03-2003,157.5,160.85,157.5,5061,160.14
11-04-2003,160.95,161.95,158.45,2678,161.93
11-05-2003,159.25,163,158.5,3645,159.05
11-06-2003,160.05,161.7,160.05,854,160.36
11-07-2003,161.5,162,160.5,1240,160.5
11-10-2003,159,160.5,158.3,5627,160.08
11-11-2003,161,161.9,159.12,546,160.17
11-12-2003,160,162,160,3780,160.15
11/13/2003,159.2,160.6,158.05,1094,158.43
11/14/2003,158,162,156.22,2483,156.95
11/15/2003,152.05,155,152.05,10,155
11/17/2003,159.8,159.8,155,9966,158.63
11/18/2003,157.07,160,157,57686,157.14
11/19/2003,155.5,157.95,153.5,527,156.21
11/20/2003,153.75,155.9,152.15,5218,152.85
11/21/2003,152.5,154.5,150.15,4601,154.11
11/24/2003,157.5,157.5,152,2145,153.33
11/25/2003,155,157.5,154,12805,155.42
11/27/2003,158.5,161,158,2790,160.24
11/28/2003,159,161.24,159,667,161.02
12-01-2003,162,166.45,162,9099,166.23
12-02-2003,164.05,167,163.65,1095,166.27
12-03-2003,166,167.8,165.01,579,167.05
12-04-2003,167.9,168,166.05,631,168
12-05-2003,165,171.4,164.4,5096,164.99
12-08-2003,164.95,165.9,162.25,781,164.69
12-09-2003,165,167.15,165,2565,166.8
12-10-2003,168,168.9,167.5,29043,167.5
12-11-2003,168,169,167.4,3725,168.57
12-12-2003,170,170,169.5,35445,169.98
12/15/2003,172.95,172.95,170.01,1494,171.7
12/16/2003,170,172.7,168.01,2754,172.13
12/17/2003,173,174,170.2,7401,170.2
12/18/2003,173.5,174.45,173,6365,174.24
12/19/2003,176.9,178.9,175.75,2559,178.9
12/22/2003,181.85,183,178.5,2906,178.59
12/23/2003,175.2,182.5,175.2,64654,182.47
12/24/2003,177.3,180.5,177.3,4371,180.5
12/26/2003,182.5,183.9,180,3223,182.18
12/29/2003,187,190.5,185.5,4574,186.25
12/30/2003,187.3,190,186,5406,187.08
12/31/2003,186,189,186,1341,187.99
01-01-2004,189.9,192.9,188.1,2646,190.99
01-02-2004,192,194.5,192,1240,193.51
01-05-2004,198,198,192.95,2436,193.15
01-06-2004,193.95,197,190.01,4909,191.8
01-07-2004,189.8,191.62,188,3163,190.59
01-08-2004,193,196.99,190.07,3773,195.07
01-09-2004,197,200.5,196.5,3518,197.05
01-12-2004,197,197,192.9,26617,193.37
01/13/2004,196,196.69,191.58,6605,195.86
01/14/2004,193.6,198.15,193.6,458,198.15
01/15/2004,198.5,201,195.2,1777,199.3
01/16/2004,193.5,195.9,190,2627,191.83
01/19/2004,194,194,186.45,11157,190.22
01/20/2004,191.25,195.6,181,4242,188.66
01/21/2004,186.5,190.9,181.5,21456,182.61
01/22/2004,183.5,185,175,3485,178.08
01/23/2004,181.5,187.99,178.6,4255,187.65
01/27/2004,185,192.7,185,3717,188.4
01/28/2004,189.9,189.9,186,2106,188.05
01/29/2004,186.55,189,186.02,2252,188.72
01/30/2004,189.75,189.75,178,1359,181.03
02-03-2004,183,183,175.15,5556,177.22
02-04-2004,182,184,177.05,904,182.38
02-05-2004,182.5,186,180.01,2123,181.43
02-06-2004,182,182,180,60,180.5
02-09-2004,185,187.9,185,7336,187.14
02-10-2004,184,192,184,1643,189.72
02-11-2004,191.97,191.97,188.2,201,189.01
02-12-2004,189.01,189.01,187,130,187.81
02/13/2004,189.2,191,187.55,11234,190.3
02/16/2004,194.85,194.85,191.07,418,193.5
02/17/2004,192,194.95,187.16,2174,191.99
02/18/2004,192.01,192.9,190.2,3297,190.76
02/19/2004,190.35,190.35,187.2,380,188.46
02/20/2004,187,187,183,2132,184.88
02/23/2004,187,187,182.5,796,183.14
02/24/2004,185,185.05,179,4028,181.79
02/25/2004,184,186.82,180,3428,180.47
02/26/2004,182.5,183.25,178,1369,178.88
02/27/2004,184.85,184.85,178.1,471,180
03-01-2004,183.5,185.85,181.25,750,184.85
03-03-2004,185.5,186.5,185.05,530,185.5
03-04-2004,184.01,186.9,182.08,806,182.4
03-05-2004,185.5,187.5,184.8,1807,186.85
03-08-2004,186.85,189.95,186,2520,189.64
03-09-2004,187,187.4,184.4,2024,184.4
03-10-2004,185.75,186,182.05,4108,183.98
03-11-2004,186.9,186.9,181.2,1976,183.7
03-12-2004,180.1,187.95,179.8,33191,185.09
03/15/2004,183,186.9,177.2,2488,178.19
03/16/2004,178.19,188,173.14,2297,174.48
03/17/2004,176.5,178.5,175,8826,176.32
03/18/2004,173.55,176.95,173.5,10938,175.41
03/19/2004,173.3,175,172,5206,172.7
03/22/2004,172,178.64,169.9,7351,170.5
03/23/2004,172,172,169,7429,170.82
03/24/2004,170.5,170.5,168.3,4129,169.4
03/25/2004,166.3,173,166.3,5197,172
03/26/2004,176.5,176.5,173,2839,174.59
03/29/2004,176,178,174.25,21916,174.25
03/30/2004,176.95,178,176.95,158,176.95
03/31/2004,174.5,176.85,174.5,30,176.85
04-01-2004,179.85,182,179.75,20944,181.99
04-02-2004,183.2,184,180.5,6103,183
04-05-2004,185,187.82,184.5,11056,185.35
04-06-2004,182.79,186.84,182.79,4532,186.25
04-07-2004,185.5,185.51,183.6,5110,183.74
04-08-2004,185,186.3,185,4333,185.04
04-12-2004,187,187,186,2001,186.8
04/13/2004,183.75,187.95,183.75,2634,187.45
04/15/2004,187.5,188.5,187,376,188.5
04/16/2004,187.99,188.99,186,2477,187.49
04/17/2004,187.99,187.99,183.25,13,186
04/19/2004,187,188,185,4942,185.8
04/20/2004,183.1,185,183.1,166,184.34
04/21/2004,184,187.25,184,2197,186.51
04/22/2004,188,189.5,186,1106,187.55
04/23/2004,189.5,191,188,1004,189.99
04/27/2004,186,186,183,4685,183.5
04/28/2004,184.9,184.9,180,3660,180.58
04/29/2004,182.15,182.15,179,220,179
04/30/2004,180,181.75,178.85,12282,180.1
05-03-2004,178.5,178.5,175,4917,177.4
05-04-2004,183.5,183.5,178,285,180.5
05-05-2004,175.1,183.85,175.1,895,181.8
05-06-2004,180,184.75,180,1440,182.6
05-07-2004,182,182,180,1250,180.5
05-10-2004,185,185,176.5,4314,176.76
05-11-2004,172.5,180,170,11663,172.26
05-12-2004,172,174,170,1310,172.89
05/13/2004,168,178.8,168,5836,175.08
05/14/2004,172,172,159.55,10510,160.9
05/17/2004,158,158,141,18405,141.86
05/18/2004,160,160,145.26,2920,151.89
05/19/2004,158,160,154,4318,157
05/20/2004,158,174,152,4898,161.15
05/21/2004,159.3,159.3,152.4,12505,154.95
05/24/2004,162,162,158,2955,161.1
05/25/2004,161,166,157.75,7432,162.5
05/26/2004,165,168.8,159,7862,159.54
05/27/2004,160.15,160.3,155.01,2016,159.29
05/28/2004,157,157,150.1,2954,151.27
05/31/2004,148,154,148,1384,148.18
06-01-2004,152,154,151,7397,151.5
06-02-2004,152,153.8,152,411,153
06-03-2004,155.4,156.8,150.5,13794,150.82
06-04-2004,150,152.5,150,7475,152.41
06-07-2004,158.75,158.75,153.75,633,154.57
06-08-2004,155,155.5,155,3024,155.38
06-09-2004,157,157,155.05,1046,155.4
06-10-2004,155,158,152.1,18137,153.21
06-11-2004,156,156,152.85,4351,153.19
06/14/2004,150,152.8,149,370,152
06/15/2004,152.05,168.8,145.5,1933,160.68
06/16/2004,155.5,155.5,150.8,741,151.3
06/17/2004,155,155,150.5,70,150.5
06/18/2004,152,154.5,150.8,7470,151.04
06/21/2004,153.99,153.99,148.6,15619,150.5
06/22/2004,149.05,150.5,148,1200,148.5
06/23/2004,149.1,149.11,147,4932,147.08
06/24/2004,151.85,151.85,147,2935,149.71
06/25/2004,150,152,148,8326,150.83
06/28/2004,150,152.5,149.06,1800,151.02
06/29/2004,152.5,152.5,151.8,52,151.8
06/30/2004,150,152.5,148.5,653,152.23
07-01-2004,152.44,153.99,152,17666,153.27
07-02-2004,154.95,155.4,141.05,19784,153.69
07-05-2004,154.6,155.49,153.25,11421,153.95
07-06-2004,154,155.9,154,8287,155.75
07-07-2004,155,158,155,2208,157.5
07-08-2004,155.05,159.5,151.25,3834,154.1
07-09-2004,152.1,158.99,148.21,7052,155.61
07-12-2004,157.25,157.25,152.5,2480,156.21
07/13/2004,152.1,163.5,152.1,6911,153.85
07/14/2004,156.3,156.3,152.5,648,152.55
07/15/2004,151.5,155.7,151.5,7496,155.7
07/16/2004,155.75,157.75,155.75,1137,156.54
07/19/2004,162.48,162.48,158,9553,159
07/20/2004,158.05,158.5,158.05,1915,158.5
07/21/2004,159,159.85,158,4490,158.96
07/22/2004,158,161.45,158,2843,159.07
07/23/2004,161.75,161.9,161,639,161
07/26/2004,161,163.5,155.7,6137,163.45
07/27/2004,163.1,163.85,161.15,715,162.83
07/28/2004,162.1,162.1,160.5,5441,161.63
07/29/2004,161.1,164.9,160.25,2461,161.05
07/30/2004,164,165.75,162,580,163.88
08-02-2004,164.95,164.95,162.15,2017,164.75
08-03-2004,164.99,167.4,163.1,1701,164.92
08-04-2004,158.9,165.3,158.9,2141,162.79
08-05-2004,166,166.25,164.5,9479,166
08-06-2004,166.5,166.5,163.75,635,163.76
08-09-2004,164.1,166.5,164,1211,164.05
08-10-2004,161.1,166.9,161.1,915,166.9
08-11-2004,166.9,166.9,163.8,1858,163.96
08-12-2004,162.2,164.5,162,486,162
08/13/2004,163,164,160.5,892,160.5
08/16/2004,160,161.75,159.75,4575,161.6
08/17/2004,163,163.25,161.6,2702,161.6
08/18/2004,161,164,160.93,871,161
08/19/2004,161,162,161,730,161.13
08/20/2004,161,162,160.2,2248,161.8
08/23/2004,161.55,161.55,160,1409,160.1
08/24/2004,161.5,162,160,191,160
08/25/2004,160,168.5,160,2150,160
08/26/2004,162.5,163.25,161.5,335,161.5
08/27/2004,162.5,163.5,162,2065,162.01
08/30/2004,165.6,165.6,163.4,282,163.44
08/31/2004,164.5,164.5,163.6,5832,164.41
09-01-2004,165,166.25,164.75,3103,164.75
09-02-2004,160.3,166,160.3,252,164.5
09-03-2004,166.95,167.9,161,4407,165.03
09-06-2004,166,166.5,166,2193,166
09-07-2004,162.71,169.45,162.7,1491,167
09-08-2004,167.25,168,167.25,985,167.26
09-09-2004,167.26,167.75,167,6773,167
09-10-2004,167.75,168.49,167,11322,168.38
